AuthorID,Author,Date,Content,Attachments,Reactions
"612297594634371072","whgreate","11/09/2023 2:51 pm","we are also interested in these two requirements. Do you have any progress now?","",""
"371277669930893314","yanzero","11/09/2023 2:52 pm","yes just tested to call http request from precompiled contract. It works","",""
"371277669930893314","yanzero","11/09/2023 2:53 pm","probably because the sequencer operate in single entity and doesn't have to be deterministic","",""
"612297594634371072","whgreate","11/09/2023 2:57 pm","is the rust contract has size limitations ? we have a rust program which may  been more than 1M after compiled","",""
"371277669930893314","yanzero","11/09/2023 2:58 pm","not yet tested the Stylus","",""
"371277669930893314","yanzero","11/09/2023 2:58 pm","if you have complex logic, you may use precompiled contract","",""
"371277669930893314","yanzero","11/09/2023 2:59 pm","just call the Rust app from precompiled contract","",""
"612297594634371072","whgreate","11/09/2023 3:09 pm","you mean I use  precompiled contract to call  precompiled rust app ?","",""
"612297594634371072","whgreate","11/09/2023 3:10 pm","I don't know their relations","",""
"612297594634371072","whgreate","11/09/2023 3:12 pm","or did you write your own precompiled contract to fetch remote http service ?","",""
"371277669930893314","yanzero","11/09/2023 3:42 pm","yes you can","",""
"371277669930893314","yanzero","11/09/2023 3:43 pm","yes you can call the rust apps and do http request","",""
"442478266616512513","hkalodner","11/09/2023 7:16 pm","All nodes executing the state transition function have to reach the same state so you definitely can't have non-determinism. Your state transition function also has to be provable on-chain where you definitely can't execute HTTP requests. It is possible to have your precompile implemented in rust though it's much more complex than go since it needs to be compiled into a single binary. This puts you in very unsupported/undocumented territory, but see for example how we include the brotli compression library","",""
"634848172656820224","igor.ai","12/09/2023 3:36 am","How are precompiles with http calls handled?","",""
"442478266616512513","hkalodner","12/09/2023 8:50 am","They aren't. If you need an external source of data, your best bet would be to find an oracle provider who can provide the data","",""
"499185040014704641","alsu3109","12/09/2023 10:04 am","Arbitrum tokens were stolen from my wallet transaction hash 0x8898898dbc166fdb0be359e10851998e9350cde5c0a23e3e2c81f64d47666bf4
  as if I paid for gas they disappeared from Meta Mask
may have been stolen where should I write this?","",""
"781046902665379860","JasonWan#9935","12/09/2023 11:47 am","Sorry, we can't help on this either because this is a decentralized network, we are sorry to hear that.","",""
"612297594634371072","whgreate","12/09/2023 1:41 pm","thanks, i'll try","",""
"741311121927176258","_sushiwarrior","12/09/2023 5:11 pm","Hey all! This is Wen Hau from AltLayer, We're providing Rollup-as-a-service infrastructure for anyone that would like to launch an Arbitrum Orbit L3s! If anyone wants to remove the burden of hosting yourself, Feel free to reach out to us! Would be happy to help. TG @engwenhau","",""
"1068634872798781470","jacobeverly","13/09/2023 1:33 am","What is the relative cost for posting the batch to the L1? What from my batch posted to the L2 actually makes it to the L1","",""
"442478266616512513","hkalodner","13/09/2023 7:07 am","If you're running an orbit chain as a rollup on top of arbitrum one your batches get posted to arbitrum one and then the full tx data is posted from there back to ethereum. Generally speaking the postings costs will be similar to using Arbitrum One, but if you want to you can configure the base fee to be arbitrarily low so the execution fees can be much lower. Picking out an example tx from arbiscan https://arbiscan.io/tx/0xef8ea301b69d13b32242961b6efd69cce7494473e77e6636c5d8245636385704#txninfo, you can see the L2 gas used was about half of the L1 gas used so you can approximate how much you might be able to save from moving to a orbit rollup chain. If you wanted to use an anytrust chain, either arbitrum nova or an anytrust orbit chain on top of Arbitrum one, you could save significant more costs because that would cut out the batch posting fee","","🔥 (3)"
"1068634872798781470","jacobeverly","13/09/2023 7:10 am","Thank you ser","","arbheart (3)"
"929539730671042600","nail3635","13/09/2023 11:51 pm","why can't I vote I have tokens for arbitrators then I've always voted for this?","https://cdn.discordapp.com/attachments/1116812793606328340/1151583549980418048/2023-09-13_23-18-07.png",""
"828261986751086592","ricardo__gordon","14/09/2023 12:01 am","Please take this issue to our #📬︱support channel","",""
"764891020327387167","yyy20119#4897","14/09/2023 8:19 am","How can I deploy Orbit Chain on the Arbitrum mainnet? It seems that it currently only supports Goerli and Sepolia (testnet) when using https://orbit.arbitrum.io/deployment.","",""
"739064346528972810","luke1000","14/09/2023 7:00 pm","Hey guys, I'm having an issue","",""
"739064346528972810","luke1000","14/09/2023 7:01 pm","When I get to this page I click deploy and it processes for a while and each time nothing happens, the deploy button comes up again","https://cdn.discordapp.com/attachments/1116812793606328340/1151872756116377620/image.png",""
"739064346528972810","luke1000","14/09/2023 7:01 pm","Also, as mentioned by @yyy20119, how do we deploy on main net? Is there any code implemation instructions anywhere? I haven't seen any yet","",""
"1075159132224638976","k4ndrell","14/09/2023 7:02 pm","@Luke-1000 Did you talk to the admin yet or opened a ticket support to get help?","",""
"739064346528972810","luke1000","14/09/2023 7:02 pm","I haven't no, is that better to do than here?","",""
"739064346528972810","luke1000","14/09/2023 7:02 pm","Thanks for the speedy response @Kendrell4eth","",""
"828261986751086592","ricardo__gordon","14/09/2023 7:35 pm","Be very carefull with messages from people that aren't from the team.","",""
"739064346528972810","luke1000","14/09/2023 7:35 pm","Oh ok thank you","",""
"739064346528972810","luke1000","14/09/2023 7:36 pm","Are you able to help with my issue at all","",""
"442478266616512513","hkalodner","15/09/2023 7:54 am","At that point you should be prompted to sign a transaction. Are you sure you don't have a signing prompt in your wallet? If not, what wallet did you use to connect","",""
"442478266616512513","hkalodner","15/09/2023 7:58 am","There's currently no actively provided guidance on mainnet usage though Caldera, a company running rollups as a service, recently announced that they're planning on launching multiple mainnet orbit chains soon https://blog.caldera.xyz/unveiling-our-first-set-of-arbitrum-orbit-chains/","",""
"447075474682806273","ecowealth","15/09/2023 7:59 am","I want to do an orbit chain","",""
"991507190621950042","hbright","15/09/2023 1:17 pm","who can tell me work of this rpc ?","",""
"991507190621950042","hbright","15/09/2023 1:17 pm","","https://cdn.discordapp.com/attachments/1116812793606328340/1152148741961297920/image.png",""
"991507190621950042","hbright","15/09/2023 1:20 pm","I created a obrbit chain  with  orbit-setup-script , but it only  produced 27 blocks and soon blocked with this error","",""
"739064346528972810","luke1000","15/09/2023 7:00 pm","Ah my browser was blocking it. Solved, thanks","",""
"739064346528972810","luke1000","15/09/2023 7:01 pm","Thanks for this. What about a testnet?","",""
"442478266616512513","hkalodner","15/09/2023 11:24 pm","Awesome! Re: testnet that's basically already the result of running through the deployment tool","",""
"739064346528972810","luke1000","15/09/2023 11:25 pm","True and understood!","","arbheart (1)"
"739064346528972810","luke1000","15/09/2023 11:25 pm","Do you have any reccomended resources of starting points for deploying contracts to the testnet chain","",""
"442478266616512513","hkalodner","15/09/2023 11:25 pm","Looks like the chain is running successfully. Those were just some warnings emitted while it was booting. Blocks are only produced if you send transactions, but if you do you should see new blocks produced","",""
"739064346528972810","luke1000","15/09/2023 11:26 pm","And thanks again Harry","",""
"442478266616512513","hkalodner","15/09/2023 11:28 pm","No prob! If you run this step https://docs.arbitrum.io/launch-orbit-chain/orbit-quickstart#step-11-finish-setting-up-your-chain it should trigger a deposit that will fund your account on the orbit chain by depositing through the bridge. Once you have funds in your account you should be able to use any normal deployment tooling, eg. foundry, hardhat, or truffle to deploy on that chain pointing to the RPC interface of the node you're running","",""
"442478266616512513","hkalodner","15/09/2023 11:28 pm","Pretty soon we should have an update out to the deployment tool that will actually let you use the official bridge UI to bridge into your orbit testnet","","💯 (1)"
"764891020327387167","yyy20119#4897","16/09/2023 7:49 pm","Can I deploy the Orbit Chain on Arbitrum One (mainnet) by modifying this repository: https://github.com/OffchainLabs/orbit-deployment-ui?","",""
"683912641902936125","royansroyce#7123","18/09/2023 2:59 pm","hey guys are we allowed to add our own Layer 3 chains to the SubGraph so they work with the arbitrum testnet bridge?","",""
"683912641902936125","royansroyce#7123","18/09/2023 3:00 pm","api.thegraph.com/subgraphs/name/gvladika/layer2-token-gateway-goerli","",""
"683912641902936125","royansroyce#7123","18/09/2023 3:04 pm","https://github.com/OffchainLabs/arbitrum-subgraphs","",""
"442478266616512513","hkalodner","19/09/2023 6:12 am","There's currently no active guidance around deploying orbit chains on mainnet","",""
"442478266616512513","hkalodner","19/09/2023 6:25 am","You can't add arbitrary chains to the hosted token bridge interface currently though the UI is open source so you could run it yourself. Note also, that it can work without the subraphs by failling back onto direct RPC calls if desired though there could be performance issues","",""
"739064346528972810","luke1000","19/09/2023 9:41 pm","Hey guys can orbit use ens?","",""
"991507190621950042","hbright","20/09/2023 8:31 am","when i run ""docker-compose  logs -f nitro   "" , i  found  ther error "" couldn't read L1 chainid "", so why?","",""
"991507190621950042","hbright","20/09/2023 8:32 am","","https://cdn.discordapp.com/attachments/1116812793606328340/1153888997072977970/image.png",""
"991507190621950042","hbright","20/09/2023 8:33 am","who can give some suggestion?","",""
"781046902665379860","JasonWan#9935","20/09/2023 8:55 am","As it throw 403 error, so please check your l2 node's rpc, might be something wrong with that","",""
"991507190621950042","hbright","20/09/2023 9:20 am","","https://cdn.discordapp.com/attachments/1116812793606328340/1153901013204488232/image.png",""
"991507190621950042","hbright","20/09/2023 9:22 am","run ""docker-compose up -d"", the  nitro can't run","",""
"991507190621950042","hbright","20/09/2023 9:25 am","and i have a question:  when i run this script, and the nitro run in docker with our L3?","",""
"781046902665379860","JasonWan#9935","20/09/2023 9:26 am","This error thrown from your l2 node (l1 chain id here in orbit is actually l2 chain id), so please check your l2 rpc url","",""
"781046902665379860","JasonWan#9935","20/09/2023 9:26 am","Your l3's code base is nitro","",""
"991507190621950042","hbright","20/09/2023 9:27 am","so nitro code  can run L2 and L3,  just depending on our config","",""
"781046902665379860","JasonWan#9935","20/09/2023 9:28 am","Yup, orbit use the nitro codebase","",""
"781046902665379860","JasonWan#9935","20/09/2023 9:29 am","You can find that url at nodeConfig.json, it is parent-chain.connect.url","",""
"991507190621950042","hbright","20/09/2023 9:29 am","ok","",""
"991507190621950042","hbright","20/09/2023 9:31 am","i use this rpc","",""
"991507190621950042","hbright","20/09/2023 9:32 am","","https://cdn.discordapp.com/attachments/1116812793606328340/1153903879877046322/image.png",""
"781046902665379860","JasonWan#9935","20/09/2023 9:34 am","How about trying 3rd party rpc? like alchemy or infura","",""
"991507190621950042","hbright","20/09/2023 9:36 am","ok. I try it afternoon,lunch first. 3Q","","👍 (1)"
"991507190621950042","hbright","20/09/2023 11:54 am","@Jason Wan | Offchain Labs   I selected on rpc from chainlist and restart docker-compose, then get new error "" error posting batch""","",""
"991507190621950042","hbright","20/09/2023 11:54 am","","https://cdn.discordapp.com/attachments/1116812793606328340/1153939781810663435/image.png",""
"781046902665379860","JasonWan#9935","20/09/2023 12:16 pm","But from the error content, your url is still the public rpc, you can try get one from infura or alchemy","",""
"781046902665379860","JasonWan#9935","20/09/2023 12:17 pm","Is your ip address has a lot request to our public rpc?","",""
"991507190621950042","hbright","20/09/2023 12:20 pm","i want to make some test on orbit, so the request maybe more than usual","",""
"991507190621950042","hbright","20/09/2023 12:21 pm","Do you have some control with frequent address ?","",""
"781046902665379860","JasonWan#9935","20/09/2023 12:21 pm","The public rpc has some limits for the request number, but 3rd party rpc will be higher.","",""
"991507190621950042","hbright","20/09/2023 12:21 pm","3rd party rpc should not be free?","",""
"781046902665379860","JasonWan#9935","20/09/2023 12:22 pm","They have free plan","",""
"781046902665379860","JasonWan#9935","20/09/2023 12:22 pm","https://portal.arbitrum.io/projects?chains=arbitrum-one_arbitrum-nova&subcategories=node-provider","",""
"991507190621950042","hbright","20/09/2023 12:24 pm","ok , i check it and find one to try","",""
"991507190621950042","hbright","20/09/2023 12:31 pm","those rpc only support main network?","",""
"781046902665379860","JasonWan#9935","20/09/2023 12:32 pm","Alchemy or infura support arb-goerli","",""
"991507190621950042","hbright","20/09/2023 12:38 pm","i register one, but find olny mainnet api key created","",""
"991507190621950042","hbright","20/09/2023 12:38 pm","like this","https://cdn.discordapp.com/attachments/1116812793606328340/1153950865334472744/image.png",""
"781046902665379860","JasonWan#9935","20/09/2023 12:42 pm","You can go to your dashboard, and click create  new app, then select like this:","https://cdn.discordapp.com/attachments/1116812793606328340/1153951880553168896/image.png","💪 (1)"
"991507190621950042","hbright","20/09/2023 12:43 pm","otherwise, how many TPS reach with orbit?","",""
"781046902665379860","JasonWan#9935","20/09/2023 12:48 pm","In theory, the mini block time is 0.25s and 32 m gas limit per block, but it depends on your machine's hardware finally.","",""
"991507190621950042","hbright","20/09/2023 12:50 pm","so  how many transactions can be processed in one second?","",""
"991507190621950042","hbright","20/09/2023 12:51 pm","I want to deploy an orbit specifically to serve my app. I want to know the highest tps it can achieve.","",""
"991507190621950042","hbright","20/09/2023 12:52 pm","Because my game is high-frequency trading, it has higher TPS requirements.","",""
"781046902665379860","JasonWan#9935","20/09/2023 12:53 pm","It depends on your hardware performance, and each tx will cost different gas, also those parameter (0.25s block time and 32m block limit) can be manually reset, so it hard to give you the number, but you can test it on your server directly.","",""
"781046902665379860","JasonWan#9935","20/09/2023 12:54 pm","Do you know how much gas your game will cost per tx?","",""
"991507190621950042","hbright","20/09/2023 12:56 pm","The game is still under development, so I'm not sure yet.","",""
"781046902665379860","JasonWan#9935","20/09/2023 12:58 pm","Also if your game is high-frequency trading, you can try our stylus, it can allow you to use rust for contracts, it will be more faster and cheaper so you can have higher tx processed at the same time. https://docs.arbitrum.io/stylus/stylus-quickstart","",""
"991507190621950042","hbright","20/09/2023 1:02 pm","I have never come across a stylus. I need to learn more about it first. If the stylus is more suitable for high-frequency trading, I can switch to it.","","👍 (1)"
"781046902665379860","JasonWan#9935","20/09/2023 1:03 pm","We also have docs about the stylus gas: https://docs.arbitrum.io/stylus/concepts/stylus-gas#stylus-gas-costs","",""
"991507190621950042","hbright","20/09/2023 1:07 pm","ok","",""
"991507190621950042","hbright","20/09/2023 2:22 pm","@Jason Wan | Offchain Labs 
I took a cursory look at the stylus documentation, and it feels like an extension of the wasm program has been added to nitro, so do you suggest that I use wasm to write our game program to obtain higher performance and low gas?","",""
"781046902665379860","JasonWan#9935","20/09/2023 2:25 pm","Yes, use stylus for better, but for now, we haven't supported stylus in orbit, but should not take long.","",""
"991507190621950042","hbright","20/09/2023 2:28 pm","When will stylus mainnet be launched? Are you ready to open source it? If it is open source, can I use stylus to deploy L3 like I use Nitro now?","",""
"991507190621950042","hbright","20/09/2023 2:55 pm","@Jason Wan | Offchain Labs  I use the 3rd rpc (alchemy), and reset my docker, this question also exist","",""
"781046902665379860","JasonWan#9935","20/09/2023 2:55 pm","We already open source stylus https://github.com/OffchainLabs/stylus, but we don't have eta for mainnet since we need dao to approve.","",""
"781046902665379860","JasonWan#9935","20/09/2023 2:55 pm","Is it also 403 forbidden?","",""
"991507190621950042","hbright","20/09/2023 2:56 pm","yes","",""
"781046902665379860","JasonWan#9935","20/09/2023 2:56 pm","Could you give me a screenshot?","",""
"991507190621950042","hbright","20/09/2023 2:56 pm","","https://cdn.discordapp.com/attachments/1116812793606328340/1153985562009686066/image.png",""
"991507190621950042","hbright","20/09/2023 2:56 pm","","https://cdn.discordapp.com/attachments/1116812793606328340/1153985633841315870/image.png",""
"781046902665379860","JasonWan#9935","20/09/2023 3:02 pm","Can you check the log line `2023-09-20 17:29:15 INFO [09-20|09:29:15.765] connected to l1 chain ` and see which the url is (it has l1url= info)? Because I still see our public rpc from your screenshot.","",""
"991507190621950042","hbright","20/09/2023 3:06 pm","","https://cdn.discordapp.com/attachments/1116812793606328340/1153988131914264616/image.png",""
"991507190621950042","hbright","20/09/2023 3:07 pm","error changed, maybe i modify the rpc","",""
"781046902665379860","JasonWan#9935","20/09/2023 3:09 pm","From this screenshot, it doesn't say any non-200 rpc response","",""
"781046902665379860","JasonWan#9935","20/09/2023 3:10 pm","Also from this screenshot, I can see goerli-rollup.arbitrum.io which is our public rpc url.","",""
"991507190621950042","hbright","20/09/2023 3:10 pm","","https://cdn.discordapp.com/attachments/1116812793606328340/1153989145375559700/image.png",""
"991507190621950042","hbright","20/09/2023 3:11 pm","i  modify rpc here, is any other place need to modify too?","",""
"781046902665379860","JasonWan#9935","20/09/2023 3:11 pm","So can you have a check on this line? It is in front of the log content","",""
"991507190621950042","hbright","20/09/2023 3:16 pm","i  got, two place need to modify","",""
"991507190621950042","hbright","20/09/2023 3:17 pm","","https://cdn.discordapp.com/attachments/1116812793606328340/1153990765081530378/image.png",""
"781046902665379860","JasonWan#9935","20/09/2023 3:21 pm","Oh, can you see this request in your alchemy dashboard?","",""
"991507190621950042","hbright","20/09/2023 3:25 pm","","https://cdn.discordapp.com/attachments/1116812793606328340/1153992837780734073/image.png",""
"991507190621950042","hbright","20/09/2023 3:26 pm","I solved this question, now the node run well","","👍 (1)"
"781046902665379860","JasonWan#9935","20/09/2023 3:30 pm","May I ask which issue you found?","",""
"991507190621950042","hbright","20/09/2023 3:31 pm","first,  in nodeConfig.json  file, two place need to modify rpc","",""
"991507190621950042","hbright","20/09/2023 3:34 pm","second ,  my alchemy config error,  i add  a address to allowlist, actually,  i should not add address in here, because it's whitelist","https://cdn.discordapp.com/attachments/1116812793606328340/1153995194035880006/image.png",""
"991507190621950042","hbright","20/09/2023 3:35 pm","","https://cdn.discordapp.com/attachments/1116812793606328340/1153995262176546859/image.png",""
"781046902665379860","JasonWan#9935","20/09/2023 3:36 pm","Oh, I see, I thought you use rollups l3","",""
"991507190621950042","hbright","20/09/2023 3:47 pm","actully, i want to use rollups l3","",""
"991507190621950042","hbright","20/09/2023 3:50 pm","so i provided a L1 rpc to replace  ""https://goerli-rollup.arbitrum.io/rpc"", so i took a mistake?","",""
"991507190621950042","hbright","20/09/2023 3:53 pm","https://goerli-rollup.arbitrum.io/rpc is  a rpc of your Nitro?","",""
"1062418969346179245","josefp","20/09/2023 10:34 pm","Yeap, that's the URL of the public Arb Goerli's RPC. Was your issue resolved?","",""
"991507190621950042","hbright","21/09/2023 6:33 am","Arbitrum Goerli is  L1 chain,  Nitro is L2 chain,  orbit is L3 chain.  In nodeConfig.json, thie   parent-chain-node-url  seems to be a  rpc  of L2?","",""
"991507190621950042","hbright","21/09/2023 6:37 am","@Jason Wan | Offchain Labs","",""
"781046902665379860","JasonWan#9935","21/09/2023 8:48 am","Because from your node config file, it has data-availability field, which is used for anytrust, it seems you click anytrust when you create l3 on our portal:","https://cdn.discordapp.com/attachments/1116812793606328340/1154255246877528144/image.png",""
"991507190621950042","hbright","21/09/2023 8:50 am","I soloved this question","",""
"781046902665379860","JasonWan#9935","21/09/2023 8:50 am","Actually, Arbitrum Goerli is l2 chain, orbit is used for l3 chain, and nitro is the technology stack name. Your logs show Arbitrum Goerli is l1 chain is because you are running l3 network, which the l2 compare to l3 is just like it is l1 compare to l2.","",""
"991507190621950042","hbright","21/09/2023 8:50 am","Now my chain run ok","",""
"991507190621950042","hbright","21/09/2023 8:52 am","Goerli is  L1 chain, Arbitrum Goerli   is L2 chain,  orbit is L3 chain.  I get it","","arbiblobblue (1)"
"945548738607321089","adamdigitex","21/09/2023 9:35 am","any ETA on being able to verify smart contracts on Blockscout on my orbit chain? I need to listen to emitted events from my smart contract","",""
"781046902665379860","JasonWan#9935","21/09/2023 10:26 am","Any issue whenyou try to verify your contract?","",""
"781046902665379860","JasonWan#9935","21/09/2023 10:28 am","Is it internal server error? If so, you might not set `SECRET_KEY_BASE` . You can use mix phx.gen.secret to gen one, then go to the `docker-compose.yaml` file and set it under blockscout.environment","",""
"945548738607321089","adamdigitex","21/09/2023 12:35 pm","yes its an internal server error message. OK thanks for that info I'll try that later. For now I have a new error, I'm building a fresh new orbit chain on a new VPS and everything works fine for a minute and then I get a fatal error that stops the blockchain, not sure if it's a problem with the server or the chain, here's the screenshot:","https://cdn.discordapp.com/attachments/1116812793606328340/1154312335339556864/Screen_Shot_2023-09-21_at_2.00.29_AM.png",""
"945548738607321089","adamdigitex","21/09/2023 12:35 pm","err=""accept tcp4 127.0.0.1:34463: i/o timeout""","",""
"945548738607321089","adamdigitex","21/09/2023 12:36 pm","I've had this running on a VPS without this problem but now I get this","",""
"781046902665379860","JasonWan#9935","21/09/2023 3:00 pm","Do you set your l1 rpc manually?","",""
"945548738607321089","adamdigitex","21/09/2023 9:36 pm","I do `docker-compose up -d` and then I do `PRIVATE_KEY=""xxxxxxxxxxxxxxxxx"" L2_RPC_URL=""https://arb-goerli.g.alchemy.com/v2/xxxxxxxxxxxx"" L3_RPC_URL=""http://xx.xx.xxx.x:8449"" yarn run setup` I'm using a private alchemy RPC endpoint for Arbitrum Goerli","",""
"945548738607321089","adamdigitex","21/09/2023 9:40 pm","and in docker-compose.yaml I had to change `127.0.0.1` to `0.0.0.0` but I did that before and it worked on a VPS so I don't think thats the problem","",""
"945548738607321089","adamdigitex","21/09/2023 10:07 pm","the block explorer is working and online, and the l3 RPC endpoint is also working:
curl http://xx.xx.xxx.x:8449 \
  -X POST \
  -H ""Content-Type: application/json"" \
  --data '{""method"":""eth_blockNumber"",""params"":[],""id"":1,""jsonrpc"":""2.0""}'

returns this:
`{""jsonrpc"":""2.0"",""id"":1,""result"":""0x2d""}`","",""
"945548738607321089","adamdigitex","21/09/2023 10:10 pm","but each time its the same error but on a different port:
 `err=""accept tcp4 127.0.0.1:46831: i/o timeout""`","",""
"485438294348267552","jtseng","22/09/2023 6:47 am","What is B is this formula of gas F = exp(-a(B-b))
and what's the actually value of a and b","",""
"945548738607321089","adamdigitex","22/09/2023 7:07 am","I cloned my VPS to another machine in another location and still had the same problem. So I created a fresh new VPS using Ubuntu 23.04 instead of 22.04 and I did the entire setup process through a non-root account using sudo and that worked, the chain is working perfectly now 🙂","","👍 (1)"
"945548738607321089","adamdigitex","22/09/2023 7:08 am","so I dont know what the problem was but whatever, just had to spend 24 hours building and rebuilding VPS machines 🙂","",""
"781046902665379860","JasonWan#9935","22/09/2023 10:28 am","You can see from our code about this: https://github.com/OffchainLabs/nitro/blob/master/arbos/l2pricing/model.go#L38","","👍 (1)"
"945548738607321089","adamdigitex","22/09/2023 11:07 am","everything is working fine and transactions going through no problem but getting this message appear in the logs:
`nitro_1       | INFO [09-22|05:34:05.887] not posting more messages because block number or timestamp exceed L1 bounds blockNumber=9,737,851  l1BoundMaxBlockNumber=9,737,843 timestamp=1,695,360,823 l1BoundMaxTimestamp=1,695,363,638`","",""
"945548738607321089","adamdigitex","22/09/2023 11:09 am","it appears every 10 seconds and a transaction will stop it, but then another transaction will start the messages again every 10 seconds","",""
"945548738607321089","adamdigitex","22/09/2023 11:26 am","yes adding `SECRET_KEY_BASE` fixed the internal server error message, I just successfully verified my smart contract. I had to flatten it first with solidity-flattener","","👍 (1)"
"781046902665379860","JasonWan#9935","22/09/2023 11:27 am","This is normal, it is not error","",""
"945548738607321089","adamdigitex","23/09/2023 1:35 am","any tips on how to get https working on the RPC endpoint and the block explorer? I've installed nginx on the server and trying different things but can't get it working. They work fine over http","",""
"945548738607321089","adamdigitex","23/09/2023 1:37 am","using Certbot certificate","",""
"859016561339924531","trikaal7","24/09/2023 2:24 am","can anyone provide original orbiter testnet link","",""
